Year,Month,Vegetable,Quantity_Sold,Growth,Percentage
2014,9,Sponge Gourd,2535.9,2948.67,0.5
2014,10,Sponge Gourd,2505.23,2648.09,-1.21
2014,11,Sponge Gourd,2638.62,3037.2,5.32
2014,12,Sponge Gourd,2710.13,2992.8,2.71
2015,1,Sponge Gourd,2830.15,2360.14,4.43
2015,2,Sponge Gourd,3024.37,2585.66,6.86
2015,3,Sponge Gourd,3226.24,3426.41,6.67
2015,4,Sponge Gourd,3493.17,2857.51,8.27
2015,5,Sponge Gourd,3533.07,2843.18,1.14
2015,6,Sponge Gourd,3190.1,3507.48,-9.71
2015,7,Sponge Gourd,3304.42,3045.07,3.58
2015,8,Sponge Gourd,3491.76,3394.09,5.67
2015,9,Sponge Gourd,3755.5,3220.53,7.55
2015,10,Sponge Gourd,3743.64,4119.01,-0.32
2015,11,Sponge Gourd,3545.24,3162.13,-5.3
2015,12,Sponge Gourd,3207.64,3622.19,-9.52
2016,1,Sponge Gourd,3252.91,3045.42,1.41
2016,2,Sponge Gourd,3556.93,3367.28,9.35
2016,3,Sponge Gourd,3349.87,3666.08,-5.82
2016,4,Sponge Gourd,3140.93,3551.48,-6.24
2016,5,Sponge Gourd,3295.2,2922.36,4.91
2016,6,Sponge Gourd,3454.08,3511.56,4.82
2016,7,Sponge Gourd,3159.41,3275.27,-8.53
2016,8,Sponge Gourd,3413.27,3483.98,8.04
2016,9,Sponge Gourd,3681.63,3067.3,7.86
2016,10,Sponge Gourd,3653.57,3090.75,-0.76
2016,11,Sponge Gourd,3728.95,3921.05,2.06
2016,12,Sponge Gourd,3424.92,3029.8,-8.15
2017,1,Sponge Gourd,3679.85,4348.94,7.44
2017,2,Sponge Gourd,3483.38,2811.22,-5.34
2017,3,Sponge Gourd,3150.36,3330.51,-9.56
2017,4,Sponge Gourd,3267.12,3232.59,3.71
2017,5,Sponge Gourd,3497.07,4075.75,7.04
2017,6,Sponge Gourd,3673.8,3121.6,5.05
2017,7,Sponge Gourd,3861.79,3303.2,5.12
2017,8,Sponge Gourd,3819.34,3480.19,-1.1
2017,9,Sponge Gourd,3869.06,4289.79,1.3
2017,10,Sponge Gourd,3886.03,3621.43,0.44
2017,11,Sponge Gourd,3970.63,4244.38,2.18
2017,12,Sponge Gourd,3789.33,4098.72,-4.57
2018,1,Sponge Gourd,3942.3,4095.21,4.04
2018,2,Sponge Gourd,4005.64,4207.55,1.61
2018,3,Sponge Gourd,4189.56,4180.98,4.59
2018,4,Sponge Gourd,3892.66,4190.13,-7.09
2018,5,Sponge Gourd,4108.31,4908.89,5.54
2018,6,Sponge Gourd,4119.83,3805.92,0.28
2018,7,Sponge Gourd,3718.68,3879.92,-9.74
2018,8,Sponge Gourd,3728.71,3712.85,0.27
2018,9,Sponge Gourd,4007.23,4330.05,7.47
2018,10,Sponge Gourd,4383.71,5177.71,9.39
2018,11,Sponge Gourd,4644.54,4248.5,5.95
2018,12,Sponge Gourd,4904.5,4236.09,5.6
2019,1,Sponge Gourd,4903.99,3976.89,-0.01
2019,2,Sponge Gourd,5351.66,5953.69,9.13
2019,3,Sponge Gourd,5388.67,5432.71,0.69
2019,4,Sponge Gourd,5611.63,4710.39,4.14
2019,5,Sponge Gourd,6163.59,5140.27,9.84
2019,6,Sponge Gourd,6631.61,6019.1,7.59
2019,7,Sponge Gourd,6582.24,7895.77,-0.74
2019,8,Sponge Gourd,6151.28,6841.36,-6.55
2019,9,Sponge Gourd,5936.97,5168.95,-3.48
2019,10,Sponge Gourd,5893.92,5710.08,-0.73
2019,11,Sponge Gourd,5569.36,6110.16,-5.51
2019,12,Sponge Gourd,5135.78,4536.22,-7.79
2020,1,Sponge Gourd,5256.08,5341.28,2.34
2020,2,Sponge Gourd,5265.94,6026.37,0.19
2020,3,Sponge Gourd,4774.39,4831.85,-9.33
2020,4,Sponge Gourd,4803.13,5032.27,0.6
2020,5,Sponge Gourd,4890.37,4005.64,1.82
2020,6,Sponge Gourd,4779.74,5282.21,-2.26
2020,7,Sponge Gourd,4536.34,3802.01,-5.09
2020,8,Sponge Gourd,4489.17,4430.68,-1.04
2020,9,Sponge Gourd,4538.88,4611.72,1.11
2020,10,Sponge Gourd,4396.14,4491.42,-3.14
2020,11,Sponge Gourd,4793.38,4695.05,9.04
2020,12,Sponge Gourd,4519.92,5094.43,-5.71
2021,1,Sponge Gourd,4588.34,5208.18,1.51
2021,2,Sponge Gourd,5035.57,4815.46,9.75
2021,3,Sponge Gourd,5359.32,5285.04,6.43
2021,4,Sponge Gourd,5743.18,5725.61,7.16
2021,5,Sponge Gourd,5778.5,4626.36,0.61
2021,6,Sponge Gourd,5754.8,4832.65,-0.41
2021,7,Sponge Gourd,6183.45,6286.33,7.45
2021,8,Sponge Gourd,6227.69,5549.57,0.72
2021,9,Sponge Gourd,6227.53,6861.94,-0.0
2021,10,Sponge Gourd,6743.79,7774.5,8.29
2021,11,Sponge Gourd,7105.06,6443.28,5.36
2021,12,Sponge Gourd,7737.72,8443.3,8.9
2022,1,Sponge Gourd,8361.51,6772.12,8.06
2022,2,Sponge Gourd,7668.31,9149.34,-8.29
2022,3,Sponge Gourd,7184.13,6871.43,-6.31
2022,4,Sponge Gourd,7088.01,7377.83,-1.34
2022,5,Sponge Gourd,6801.97,7766.28,-4.04
2022,6,Sponge Gourd,6452.3,5861.88,-5.14
2022,7,Sponge Gourd,6235.7,6830.14,-3.36
2022,8,Sponge Gourd,5746.84,6574.31,-7.84
2022,9,Sponge Gourd,5550.64,5331.64,-3.41
2022,10,Sponge Gourd,5151.56,4527.96,-7.19
2022,11,Sponge Gourd,5129.71,5714.31,-0.42
2022,12,Sponge Gourd,5071.45,5693.63,-1.14
2023,1,Sponge Gourd,4995.69,4422.84,-1.49
2023,2,Sponge Gourd,4802.38,4145.79,-3.87
2023,3,Sponge Gourd,5181.84,5597.64,7.9
2023,4,Sponge Gourd,5293.11,5611.65,2.15
2023,5,Sponge Gourd,5378.16,6300.43,1.61
2023,6,Sponge Gourd,5185.76,6010.19,-3.58
2023,7,Sponge Gourd,4891.58,5521.8,-5.67
2023,8,Sponge Gourd,5074.25,4476.64,3.73
2023,9,Sponge Gourd,5151.04,5224.52,1.51
2023,10,Sponge Gourd,5407.08,5437.56,4.97
2023,11,Sponge Gourd,5035.75,5443.6,-6.87
2023,12,Sponge Gourd,4783.09,4419.46,-5.02
2024,1,Sponge Gourd,5237.36,5776.6,9.5
2024,2,Sponge Gourd,5648.37,6687.02,7.85
2024,3,Sponge Gourd,5257.77,6263.77,-6.92
2024,4,Sponge Gourd,4921.77,5706.79,-6.39
2024,5,Sponge Gourd,5378.91,4444.33,9.29
2024,6,Sponge Gourd,5660.86,5959.4,5.24
2024,7,Sponge Gourd,5495.09,4426.5,-2.93
2024,8,Sponge Gourd,5227.21,4692.68,-4.87
2024,9,Sponge Gourd,5298.62,4588.82,1.37
2024,10,Sponge Gourd,5388.12,4449.29,1.69
2024,11,Sponge Gourd,5601.23,4596.27,3.96
2024,12,Sponge Gourd,5586.69,6082.81,-0.26
2013,1,Radish White (Local),1089.18,909.06,-3.36
2013,2,Radish White (Local),995.99,946.62,-8.56
2013,3,Radish White (Local),984.96,823.67,-1.11
2013,4,Radish White (Local),1060.56,855.38,7.68
2013,5,Radish White (Local),1072.38,1205.14,1.11
2013,6,Radish White (Local),1163.5,1268.64,8.5
2013,7,Radish White (Local),1185.51,1243.59,1.89
2013,8,Radish White (Local),1182.16,1375.76,-0.28
2013,9,Radish White (Local),1300.22,1357.97,9.99
2013,10,Radish White (Local),1204.63,1359.13,-7.35
2013,11,Radish White (Local),1186.12,960.2,-1.54
2013,12,Radish White (Local),1270.76,1075.02,7.14
2014,1,Radish White (Local),1360.44,1524.55,7.06
2014,2,Radish White (Local),1417.31,1613.76,4.18
2014,3,Radish White (Local),1344.99,1499.75,-5.1
2014,4,Radish White (Local),1283.65,1351.26,-4.56
2014,5,Radish White (Local),1329.02,1164.86,3.53
2014,6,Radish White (Local),1419.69,1623.43,6.82
2014,7,Radish White (Local),1366.82,1375.7,-3.72
2014,8,Radish White (Local),1462.35,1575.55,6.99
2014,9,Radish White (Local),1435.1,1411.74,-1.86
2014,10,Radish White (Local),1557.37,1755.58,8.52
2014,11,Radish White (Local),1618.78,1747.22,3.94
2014,12,Radish White (Local),1486.42,1473.49,-8.18
2015,1,Radish White (Local),1503.48,1403.7,1.15
2015,2,Radish White (Local),1423.83,1614.74,-5.3
2015,3,Radish White (Local),1401.38,1385.41,-1.58
2015,4,Radish White (Local),1448.81,1543.13,3.38
2015,5,Radish White (Local),1365.2,1323.04,-5.77
2015,6,Radish White (Local),1411.63,1494.41,3.4
2015,7,Radish White (Local),1300.68,1174.1,-7.86
2015,8,Radish White (Local),1306.05,1077.11,0.41
2015,9,Radish White (Local),1354.49,1475.66,3.71
2015,10,Radish White (Local),1315.0,1349.89,-2.92
2015,11,Radish White (Local),1335.5,1086.29,1.56
2015,12,Radish White (Local),1335.55,1070.28,0.0
2016,1,Radish White (Local),1362.8,1351.66,2.04
2016,2,Radish White (Local),1429.3,1592.92,4.88
2016,3,Radish White (Local),1406.86,1349.01,-1.57
2016,4,Radish White (Local),1323.34,1134.32,-5.94
2016,5,Radish White (Local),1372.61,1234.05,3.72
2016,6,Radish White (Local),1317.88,1394.71,-3.99
2016,7,Radish White (Local),1395.64,1243.85,5.9
2016,8,Radish White (Local),1498.03,1719.04,7.34
2016,9,Radish White (Local),1567.36,1705.0,4.63
2016,10,Radish White (Local),1605.62,1902.91,2.44
2016,11,Radish White (Local),1571.68,1657.32,-2.11
2016,12,Radish White (Local),1663.65,1854.52,5.85
2017,1,Radish White (Local),1786.35,1614.81,7.38
2017,2,Radish White (Local),1888.54,2204.83,5.72
2017,3,Radish White (Local),1732.67,1643.47,-8.25
2017,4,Radish White (Local),1866.79,2174.58,7.74
2017,5,Radish White (Local),1980.5,2246.84,6.09
2017,6,Radish White (Local),1896.74,1801.29,-4.23
2017,7,Radish White (Local),1804.29,2164.68,-4.87
2017,8,Radish White (Local),1735.55,1823.59,-3.81
2017,9,Radish White (Local),1777.52,2087.46,2.42
2017,10,Radish White (Local),1898.82,2143.74,6.82
2017,11,Radish White (Local),1913.95,1820.56,0.8
2017,12,Radish White (Local),2026.33,2345.45,5.87
2018,1,Radish White (Local),1922.33,2097.06,-5.13
2018,2,Radish White (Local),1768.93,1438.46,-7.98
2018,3,Radish White (Local),1761.0,1947.83,-0.45
2018,4,Radish White (Local),1697.01,1450.03,-3.63
2018,5,Radish White (Local),1685.9,1564.18,-0.65
2018,6,Radish White (Local),1825.4,1901.34,8.27
2018,7,Radish White (Local),1951.26,1618.61,6.9
2018,8,Radish White (Local),2020.71,1954.24,3.56
2018,9,Radish White (Local),2086.52,2437.19,3.26
2018,10,Radish White (Local),2125.64,2187.52,1.88
2018,11,Radish White (Local),2045.49,1762.7,-3.77
2018,12,Radish White (Local),1918.3,2143.96,-6.22
2019,1,Radish White (Local),1928.29,1932.56,0.52
2019,2,Radish White (Local),2039.09,1989.54,5.75
2019,3,Radish White (Local),1946.36,2163.97,-4.55
2019,4,Radish White (Local),1897.61,1835.19,-2.5
2019,5,Radish White (Local),1915.37,2031.37,0.94
2019,6,Radish White (Local),2047.85,1793.94,6.92
2019,7,Radish White (Local),2172.71,1849.87,6.1
2019,8,Radish White (Local),2071.74,2264.0,-4.65
2019,9,Radish White (Local),1883.53,2245.81,-9.08
2019,10,Radish White (Local),1891.5,1724.87,0.42
2019,11,Radish White (Local),2011.46,1724.7,6.34
2019,12,Radish White (Local),1821.16,1886.16,-9.46
2020,1,Radish White (Local),1752.15,2033.14,-3.79
2020,2,Radish White (Local),1860.03,1627.05,6.16
2020,3,Radish White (Local),1947.02,1615.77,4.68
2020,4,Radish White (Local),1828.92,1787.64,-6.07
2020,5,Radish White (Local),1980.84,2243.79,8.31
2020,6,Radish White (Local),1998.23,1641.03,0.88
2020,7,Radish White (Local),2090.39,1967.91,4.61
2020,8,Radish White (Local),2289.88,2458.69,9.54
2020,9,Radish White (Local),2374.48,1977.22,3.69
2020,10,Radish White (Local),2342.48,2423.62,-1.35
2020,11,Radish White (Local),2176.65,1826.01,-7.08
2020,12,Radish White (Local),2237.82,1847.91,2.81
2021,1,Radish White (Local),2057.84,1706.82,-8.04
2021,2,Radish White (Local),2107.54,2082.19,2.42
2021,3,Radish White (Local),1993.38,2053.75,-5.42
2021,4,Radish White (Local),2178.36,1998.88,9.28
2021,5,Radish White (Local),1978.4,2333.54,-9.18
2021,6,Radish White (Local),1793.4,1959.69,-9.35
2021,7,Radish White (Local),1672.38,1928.6,-6.75
2021,8,Radish White (Local),1609.03,1659.23,-3.79
2021,9,Radish White (Local),1504.39,1533.11,-6.5
2021,10,Radish White (Local),1535.72,1744.04,2.08
2021,11,Radish White (Local),1614.42,1935.92,5.13
2021,12,Radish White (Local),1543.69,1533.56,-4.38
2022,1,Radish White (Local),1550.53,1471.03,0.44
2022,2,Radish White (Local),1474.11,1549.87,-4.93
2022,3,Radish White (Local),1331.64,1344.32,-9.66
2022,4,Radish White (Local),1374.22,1130.99,3.2
2022,5,Radish White (Local),1438.34,1227.48,4.67
2022,6,Radish White (Local),1386.0,1239.76,-3.64
2022,7,Radish White (Local),1415.55,1333.49,2.13
2022,8,Radish White (Local),1489.46,1428.61,5.22
2022,9,Radish White (Local),1377.85,1215.17,-7.49
2022,10,Radish White (Local),1343.85,1138.11,-2.47
2022,11,Radish White (Local),1316.4,1085.19,-2.04
2022,12,Radish White (Local),1331.51,1352.03,1.15
2023,1,Radish White (Local),1210.87,1015.8,-9.06
2023,2,Radish White (Local),1256.29,1500.06,3.75
2023,3,Radish White (Local),1226.63,1261.88,-2.36
2023,4,Radish White (Local),1285.17,1471.01,4.77
2023,5,Radish White (Local),1394.36,1450.71,8.5
2023,6,Radish White (Local),1461.2,1752.39,4.79
2023,7,Radish White (Local),1432.4,1161.35,-1.97
2023,8,Radish White (Local),1375.31,1471.13,-3.99
2023,9,Radish White (Local),1382.53,1349.11,0.52
2023,10,Radish White (Local),1277.35,1066.62,-7.61
2023,11,Radish White (Local),1243.24,1265.78,-2.67
2023,12,Radish White (Local),1148.82,1054.88,-7.59
2024,1,Radish White (Local),1197.16,1308.69,4.21
2024,2,Radish White (Local),1264.51,1160.22,5.63
2024,3,Radish White (Local),1145.06,1081.71,-9.45
2024,4,Radish White (Local),1227.77,1004.04,7.22
2024,5,Radish White (Local),1245.86,1325.98,1.47
2024,6,Radish White (Local),1144.13,1330.54,-8.17
2024,7,Radish White (Local),1253.7,1355.23,9.58
2024,8,Radish White (Local),1133.65,967.07,-9.58
2024,9,Radish White (Local),1115.74,1305.98,-1.58
2024,10,Radish White (Local),1176.68,1124.11,5.46
2024,11,Radish White (Local),1064.13,1161.78,-9.57
2024,12,Radish White (Local),1167.47,1152.57,9.71
2013,1,Chili,950.9,975.0,2.58
2013,2,Chili,879.83,1050.63,-7.47
2013,3,Chili,947.98,1061.34,7.75
2013,4,Chili,955.81,868.94,0.83
2013,5,Chili,961.43,1024.43,0.59
2013,6,Chili,890.38,817.99,-7.39
2013,7,Chili,935.21,1092.0,5.03
2013,8,Chili,850.47,925.13,-9.06
2013,9,Chili,827.9,921.77,-2.65
2013,10,Chili,844.36,819.5,1.99
2013,11,Chili,833.77,716.69,-1.25
2013,12,Chili,760.0,737.06,-8.85
2014,1,Chili,782.76,651.37,2.99
2014,2,Chili,757.42,629.0,-3.24
2014,3,Chili,704.15,772.21,-7.03
2014,4,Chili,726.36,817.72,3.15
2014,5,Chili,762.56,899.8,4.98
2014,6,Chili,800.55,733.34,4.98
2014,7,Chili,766.41,803.79,-4.27
2014,8,Chili,766.65,906.49,0.03
2014,9,Chili,732.16,780.95,-4.5
2014,10,Chili,804.72,818.91,9.91
2014,11,Chili,762.47,883.84,-5.25
2014,12,Chili,704.79,638.69,-7.57
2015,1,Chili,657.8,706.31,-6.67
2015,2,Chili,671.45,801.87,2.08
2015,3,Chili,726.16,710.35,8.15
2015,4,Chili,778.15,873.78,7.16
2015,5,Chili,781.0,723.78,0.37
2015,6,Chili,839.19,777.26,7.45
2015,7,Chili,843.93,882.1,0.57
2015,8,Chili,801.19,859.47,-5.06
2015,9,Chili,749.75,631.86,-6.42
2015,10,Chili,814.27,803.02,8.61
2015,11,Chili,828.5,924.34,1.75
2015,12,Chili,851.19,759.25,2.74
2016,1,Chili,917.24,977.58,7.76
2016,2,Chili,926.04,911.35,0.96
2016,3,Chili,1012.54,898.59,9.34
2016,4,Chili,1065.15,932.92,5.2
2016,5,Chili,1094.6,1008.32,2.77
2016,6,Chili,1165.48,1164.73,6.47
2016,7,Chili,1078.58,963.65,-7.46
2016,8,Chili,1107.76,1253.62,2.71
2016,9,Chili,1118.32,1196.19,0.95
2016,10,Chili,1080.33,1134.01,-3.4
2016,11,Chili,1008.14,1180.23,-6.68
2016,12,Chili,1059.69,915.28,5.11
2017,1,Chili,1051.86,1221.93,-0.74
2017,2,Chili,972.32,958.95,-7.56
2017,3,Chili,983.01,837.61,1.1
2017,4,Chili,892.77,784.61,-9.18
2017,5,Chili,830.35,799.82,-6.99
2017,6,Chili,759.25,646.05,-8.56
2017,7,Chili,695.75,684.07,-8.36
2017,8,Chili,663.44,692.44,-4.64
2017,9,Chili,723.32,862.77,9.03
2017,10,Chili,770.62,826.78,6.54
2017,11,Chili,739.87,724.46,-3.99
2017,12,Chili,807.49,767.43,9.14
2018,1,Chili,750.93,624.53,-7.0
2018,2,Chili,706.06,814.15,-5.98
2018,3,Chili,711.63,725.07,0.79
2018,4,Chili,683.4,685.34,-3.97
2018,5,Chili,690.43,668.02,1.03
2018,6,Chili,716.54,731.88,3.78
2018,7,Chili,779.49,660.84,8.79
2018,8,Chili,800.71,892.33,2.72
2018,9,Chili,811.55,655.55,1.35
2018,10,Chili,779.37,809.7,-3.96
2018,11,Chili,768.65,769.3,-1.38
2018,12,Chili,795.09,838.33,3.44
2019,1,Chili,855.71,1006.63,7.62
2019,2,Chili,895.01,924.87,4.59
2019,3,Chili,869.17,788.95,-2.89
2019,4,Chili,951.83,1020.13,9.51
2019,5,Chili,963.36,855.37,1.21
2019,6,Chili,932.09,1041.56,-3.25
2019,7,Chili,908.86,1023.64,-2.49
2019,8,Chili,857.55,816.56,-5.65
2019,9,Chili,898.6,863.84,4.79
2019,10,Chili,879.2,985.05,-2.16
2019,11,Chili,793.33,922.89,-9.77
2019,12,Chili,853.81,897.15,7.62
2020,1,Chili,794.11,683.73,-6.99
2020,2,Chili,798.4,748.64,0.54
2020,3,Chili,736.16,624.93,-7.8
2020,4,Chili,695.74,830.01,-5.49
2020,5,Chili,688.32,556.49,-1.07
2020,6,Chili,730.7,846.76,6.16
2020,7,Chili,760.74,635.39,4.11
2020,8,Chili,830.52,704.89,9.17
2020,9,Chili,853.85,946.69,2.81
2020,10,Chili,809.82,899.36,-5.16
2020,11,Chili,837.2,934.88,3.38
2020,12,Chili,878.72,895.63,4.96
2021,1,Chili,942.83,881.32,7.3
2021,2,Chili,855.57,962.59,-9.26
2021,3,Chili,847.88,868.63,-0.9
2021,4,Chili,873.52,1004.22,3.02
2021,5,Chili,929.94,1043.43,6.46
2021,6,Chili,937.66,1084.09,0.83
2021,7,Chili,873.23,802.85,-6.87
2021,8,Chili,905.52,991.49,3.7
2021,9,Chili,848.39,716.28,-6.31
2021,10,Chili,840.59,789.02,-0.92
2021,11,Chili,915.92,805.49,8.96
2021,12,Chili,1005.73,895.49,9.8
2022,1,Chili,920.53,816.22,-8.47
2022,2,Chili,880.37,1015.99,-4.36
2022,3,Chili,835.01,714.4,-5.15
2022,4,Chili,801.62,719.87,-4.0
2022,5,Chili,837.92,774.2,4.53
2022,6,Chili,766.88,783.22,-8.48
2022,7,Chili,734.1,697.86,-4.27
2022,8,Chili,685.06,775.45,-6.68
2022,9,Chili,621.34,509.57,-9.3
2022,10,Chili,645.34,569.25,3.86
2022,11,Chili,604.55,534.25,-6.32
2022,12,Chili,593.88,655.16,-1.77
2023,1,Chili,550.32,541.24,-7.33
2023,2,Chili,558.7,542.45,1.52
2023,3,Chili,572.99,602.32,2.56
2023,4,Chili,558.72,585.17,-2.49
2023,5,Chili,566.55,632.39,1.4
2023,6,Chili,574.78,618.25,1.45
2023,7,Chili,563.87,633.91,-1.9
2023,8,Chili,616.05,653.58,9.25
2023,9,Chili,612.2,717.88,-0.63
2023,10,Chili,653.63,586.64,6.77
2023,11,Chili,592.89,636.86,-9.29
2023,12,Chili,650.94,529.15,9.79
2024,1,Chili,706.92,644.94,8.6
2024,2,Chili,765.69,735.58,8.31
2024,3,Chili,802.03,830.02,4.75
2024,4,Chili,724.65,698.18,-9.65
2024,5,Chili,682.24,815.78,-5.85
2024,6,Chili,728.58,854.59,6.79
2024,7,Chili,676.86,575.74,-7.1
2024,8,Chili,730.17,701.99,7.88
2024,9,Chili,690.7,613.24,-5.41
2024,10,Chili,710.72,579.5,2.9
2024,11,Chili,697.95,752.26,-1.8
2024,12,Chili,737.53,738.42,5.67
2013,1,Okra,1390.75,1277.07,1.96
2013,2,Okra,1478.54,1442.94,6.31
2013,3,Okra,1497.83,1479.26,1.31
2013,4,Okra,1368.38,1124.79,-8.64
2013,5,Okra,1271.65,1525.05,-7.07
2013,6,Okra,1160.13,1074.4,-8.77
2013,7,Okra,1086.46,975.63,-6.35
2013,8,Okra,1047.05,1008.63,-3.63
2013,9,Okra,962.52,961.93,-8.07
2013,10,Okra,946.93,807.06,-1.62
2013,11,Okra,922.68,1055.57,-2.56
2013,12,Okra,877.03,724.83,-4.95
2014,1,Okra,930.61,1088.36,6.11
2014,2,Okra,986.62,1148.53,6.02
2014,3,Okra,944.32,866.92,-4.29
2014,4,Okra,995.83,1107.1,5.45
2014,5,Okra,1047.76,1184.95,5.21
2014,6,Okra,949.34,824.35,-9.39
2014,7,Okra,946.88,896.71,-0.26
2014,8,Okra,966.29,1015.05,2.05
2014,9,Okra,870.8,813.48,-9.88
2014,10,Okra,809.52,930.42,-7.04
2014,11,Okra,773.18,631.65,-4.49
2014,12,Okra,739.68,797.95,-4.33
2015,1,Okra,812.43,903.73,9.84
2015,2,Okra,859.9,768.81,5.84
2015,3,Okra,786.4,881.36,-8.55
2015,4,Okra,744.31,787.05,-5.35
2015,5,Okra,725.07,712.45,-2.59
2015,6,Okra,738.5,767.5,1.85
2015,7,Okra,801.02,647.9,8.47
2015,8,Okra,842.54,930.11,5.18
2015,9,Okra,804.99,965.15,-4.46
2015,10,Okra,767.53,684.69,-4.65
2015,11,Okra,697.05,561.11,-9.18
2015,12,Okra,669.17,539.92,-4.0
2016,1,Okra,659.41,724.96,-1.46
2016,2,Okra,650.78,622.44,-1.31
2016,3,Okra,666.01,573.99,2.34
2016,4,Okra,686.07,749.14,3.01
2016,5,Okra,711.53,570.75,3.71
2016,6,Okra,705.59,702.27,-0.83
2016,7,Okra,673.95,760.6,-4.48
2016,8,Okra,634.68,628.05,-5.83
2016,9,Okra,659.98,787.73,3.99
2016,10,Okra,677.18,778.89,2.61
2016,11,Okra,697.15,652.8,2.95
2016,12,Okra,686.96,761.65,-1.46
2017,1,Okra,633.06,737.01,-7.85
2017,2,Okra,586.32,690.85,-7.38
2017,3,Okra,596.78,607.0,1.78
2017,4,Okra,583.59,566.68,-2.21
2017,5,Okra,618.75,697.06,6.03
2017,6,Okra,597.75,489.82,-3.39
2017,7,Okra,542.34,556.28,-9.27
2017,8,Okra,488.57,448.8,-9.92
2017,9,Okra,492.06,449.89,0.72
2017,10,Okra,475.08,502.27,-3.45
2017,11,Okra,461.97,374.39,-2.76
2017,12,Okra,430.94,463.98,-6.72
2018,1,Okra,404.86,356.1,-6.05
2018,2,Okra,396.32,434.71,-2.11
2018,3,Okra,398.55,365.19,0.56
2018,4,Okra,382.8,423.22,-3.95
2018,5,Okra,378.3,324.18,-1.18
2018,6,Okra,396.93,366.71,4.92
2018,7,Okra,412.44,414.51,3.91
2018,8,Okra,382.72,419.9,-7.2
2018,9,Okra,420.81,411.68,9.95
2018,10,Okra,439.12,356.43,4.35
2018,11,Okra,426.42,425.82,-2.89
2018,12,Okra,394.88,342.26,-7.4
2019,1,Okra,420.29,485.54,6.43
2019,2,Okra,459.35,479.92,9.29
2019,3,Okra,470.25,524.14,2.37
2019,4,Okra,440.35,457.39,-6.36
2019,5,Okra,464.91,377.82,5.58
2019,6,Okra,419.35,423.25,-9.8
2019,7,Okra,444.86,461.07,6.08
2019,8,Okra,451.91,488.65,1.58
2019,9,Okra,469.13,376.25,3.81
2019,10,Okra,473.43,477.49,0.91
2019,11,Okra,431.29,463.32,-8.9
2019,12,Okra,432.43,475.24,0.26
2020,1,Okra,424.6,491.08,-1.81
2020,2,Okra,409.3,432.6,-3.6
2020,3,Okra,398.55,322.43,-2.63
2020,4,Okra,397.98,326.83,-0.14
2020,5,Okra,416.24,380.17,4.59
2020,6,Okra,387.76,346.83,-6.84
2020,7,Okra,407.27,414.22,5.03
2020,8,Okra,389.73,326.97,-4.31
2020,9,Okra,353.54,384.2,-9.29
2020,10,Okra,352.73,343.61,-0.23
2020,11,Okra,331.76,273.72,-5.94
2020,12,Okra,329.85,358.86,-0.58
2021,1,Okra,322.3,332.49,-2.29
2021,2,Okra,349.5,287.55,8.44
2021,3,Okra,360.15,320.64,3.05
2021,4,Okra,347.42,291.11,-3.53
2021,5,Okra,331.67,383.78,-4.53
2021,6,Okra,363.48,434.0,9.59
2021,7,Okra,349.65,418.72,-3.8
2021,8,Okra,350.62,390.47,0.28
2021,9,Okra,371.19,312.46,5.87
2021,10,Okra,357.79,356.67,-3.61
2021,11,Okra,362.44,324.9,1.3
2021,12,Okra,392.85,398.26,8.39
2022,1,Okra,392.99,444.51,0.03
2022,2,Okra,381.76,393.26,-2.86
2022,3,Okra,395.76,330.84,3.67
2022,4,Okra,434.13,451.03,9.7
2022,5,Okra,447.4,395.72,3.06
2022,6,Okra,455.5,471.69,1.81
2022,7,Okra,441.91,400.84,-2.98
2022,8,Okra,478.0,535.78,8.17
2022,9,Okra,459.63,443.74,-3.84
2022,10,Okra,422.17,346.9,-8.15
2022,11,Okra,418.18,432.73,-0.94
2022,12,Okra,383.66,322.07,-8.26
2023,1,Okra,358.15,394.22,-6.65
2023,2,Okra,365.19,372.65,1.97
2023,3,Okra,373.33,436.46,2.23
2023,4,Okra,360.62,322.94,-3.4
2023,5,Okra,367.17,301.71,1.82
2023,6,Okra,340.83,311.58,-7.18
2023,7,Okra,334.9,290.17,-1.74
2023,8,Okra,303.47,291.56,-9.38
2023,9,Okra,282.98,338.78,-6.75
2023,10,Okra,290.23,232.32,2.56
2023,11,Okra,302.95,336.66,4.39
2023,12,Okra,300.12,318.38,-0.94
2024,1,Okra,291.59,301.54,-2.84
2024,2,Okra,270.28,284.97,-7.31
2024,3,Okra,285.93,282.74,5.79
2024,4,Okra,271.26,274.89,-5.13
2024,5,Okra,276.13,268.29,1.79
2024,6,Okra,260.89,303.61,-5.52
2024,7,Okra,282.84,302.04,8.42
2024,8,Okra,264.35,226.32,-6.54
2024,9,Okra,275.5,284.69,4.22
2024,10,Okra,276.95,322.38,0.52
2024,11,Okra,296.39,278.44,7.02
2024,12,Okra,289.44,334.68,-2.35
2013,1,Squash (Long),1301.28,1433.85,-9.06
2013,2,Squash (Long),1314.64,1271.4,1.03
2013,3,Squash (Long),1245.16,1167.78,-5.29
2013,4,Squash (Long),1189.18,1155.76,-4.5
2013,5,Squash (Long),1175.37,1084.2,-1.16
2013,6,Squash (Long),1219.83,1079.48,3.78
2013,7,Squash (Long),1181.48,1207.26,-3.14
2013,8,Squash (Long),1290.38,1040.48,9.22
2013,9,Squash (Long),1269.07,1495.88,-1.65
